"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD","UNIDAD DE MEDIDA"
"2013 Dec 06 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Dec 06 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2013 Dec 06 12:00:00 AM","52","NARIÑO","52678","SAMANIEGO","1","UNIDAD"
"2013 Dec 05 12:00:00 AM","76","VALLE DEL CAUCA","76364","JAMUNDI","2","UNIDAD"
"2013 Dec 05 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2013 Dec 05 12:00:00 AM","19","CAUCA","19780","SUAREZ","1","UNIDAD"
"2013 Dec 05 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2013 Dec 04 12:00:00 AM","05","ANTIOQUIA","05652","SAN FRANCISCO","1","UNIDAD"
"2013 Dec 03 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2013 Dec 03 12:00:00 AM","47","MAGDALENA","47001","SANTA MARTA","2","UNIDAD"
"2013 Dec 02 12:00:00 AM","05","ANTIOQUIA","05400","LA UNION","1","UNIDAD"
"2013 Dec 02 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","1","UNIDAD"
"2013 Dec 01 12:00:00 AM","76","VALLE DEL CAUCA","76275","FLORIDA","1","UNIDAD"
"2013 Dec 01 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Dec 01 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","1","UNIDAD"
"2013 Nov 30 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2013 Nov 30 12:00:00 AM","05","ANTIOQUIA","05660","SAN LUIS","1","UNIDAD"
"2013 Nov 30 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","2","UNIDAD"
"2013 Nov 30 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","2","UNIDAD"
"2013 Nov 30 12:00:00 AM","18","CAQUETA","18247","EL DONCELLO","3","UNIDAD"
"2013 Nov 30 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Nov 29 12:00:00 AM","05","ANTIOQUIA","05480","MUTATA","1","UNIDAD"
"2013 Nov 29 12:00:00 AM","18","CAQUETA","18247","EL DONCELLO","2","UNIDAD"
"2013 Nov 29 12:00:00 AM","05","ANTIOQUIA","05652","SAN FRANCISCO","1","UNIDAD"
"2013 Nov 29 12:00:00 AM","25","CUNDINAMARCA","25839","UBALA","1","UNIDAD"
"2013 Nov 28 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","4","UNIDAD"
"2013 Nov 28 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2013 Nov 28 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2013 Nov 28 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2013 Nov 27 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2013 Nov 27 12:00:00 AM","05","ANTIOQUIA","05674","SAN VICENTE FERRER","1","UNIDAD"
"2013 Nov 26 12:00:00 AM","27","CHOCO","27800","UNGUIA","2","UNIDAD"
"2013 Nov 26 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Nov 26 12:00:00 AM","18","CAQUETA","18247","EL DONCELLO","1","UNIDAD"
"2013 Nov 26 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","1","UNIDAD"
"2013 Nov 25 12:00:00 AM","68","SANTANDER","68773","SUCRE","1","UNIDAD"
"2013 Nov 25 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Nov 25 12:00:00 AM","18","CAQUETA","18247","EL DONCELLO","2","UNIDAD"
"2013 Nov 24 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2013 Nov 23 12:00:00 AM","18","CAQUETA","18479","MORELIA","1","UNIDAD"
"2013 Nov 23 12:00:00 AM","52","NARIÑO","52427","MAGÜI","2","UNIDAD"
"2013 Nov 23 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","1","UNIDAD"
"2013 Nov 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2013 Nov 23 12:00:00 AM","23","CORDOBA","23807","TIERRALTA","1","UNIDAD"
"2013 Nov 23 12:00:00 AM","05","ANTIOQUIA","05107","BRICEÑO","1","UNIDAD"
"2013 Nov 23 12:00:00 AM","50","META","50325","MAPIRIPAN","1","UNIDAD"
"2013 Nov 23 12:00:00 AM","18","CAQUETA","18860","VALPARAISO","1","UNIDAD"
"2013 Nov 23 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","1","UNIDAD"
"2013 Nov 22 12:00:00 AM","47","MAGDALENA","47001","SANTA MARTA","3","UNIDAD"
"2013 Nov 22 12:00:00 AM","05","ANTIOQUIA","05400","LA UNION","3","UNIDAD"
"2013 Nov 22 12:00:00 AM","54","NORTE DE SANTANDER","54261","EL ZULIA","1","UNIDAD"
"2013 Nov 22 12:00:00 AM","27","CHOCO","27800","UNGUIA","1","UNIDAD"
"2013 Nov 22 12:00:00 AM","52","NARIÑO","52612","RICAURTE","1","UNIDAD"
"2013 Nov 21 12:00:00 AM","05","ANTIOQUIA","05055","ARGELIA","1","UNIDAD"
"2013 Nov 20 12:00:00 AM","05","ANTIOQUIA","05055","ARGELIA","1","UNIDAD"
"2013 Nov 20 12:00:00 AM","27","CHOCO","27800","UNGUIA","1","UNIDAD"
"2013 Nov 19 12:00:00 AM","25","CUNDINAMARCA","25885","YACOPI","1","UNIDAD"
"2013 Nov 19 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2013 Nov 19 12:00:00 AM","19","CAUCA","19455","MIRANDA","3","UNIDAD"
"2013 Nov 19 12:00:00 AM","25","CUNDINAMARCA","25438","MEDINA","1","UNIDAD"
"2013 Nov 18 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2013 Nov 18 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Nov 18 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Nov 18 12:00:00 AM","19","CAUCA","19256","EL TAMBO","1","UNIDAD"
"2013 Nov 17 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","1","UNIDAD"
"2013 Nov 17 12:00:00 AM","05","ANTIOQUIA","05858","VEGACHI","1","UNIDAD"
"2013 Nov 17 12:00:00 AM","23","CORDOBA","23855","VALENCIA","1","UNIDAD"
"2013 Nov 16 12:00:00 AM","76","VALLE DEL CAUCA","76670","SAN PEDRO","1","UNIDAD"
"2013 Nov 15 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","1","UNIDAD"
"2013 Nov 15 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Nov 15 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2013 Nov 15 12:00:00 AM","25","CUNDINAMARCA","25885","YACOPI","1","UNIDAD"
"2013 Nov 14 12:00:00 AM","52","NARIÑO","52418","LOS ANDES","1","UNIDAD"
"2013 Nov 14 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2013 Nov 13 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","4","UNIDAD"
"2013 Nov 13 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","3","UNIDAD"
"2013 Nov 12 12:00:00 AM","76","VALLE DEL CAUCA","76233","DAGUA","1","UNIDAD"
"2013 Nov 12 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Nov 12 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2013 Nov 12 12:00:00 AM","05","ANTIOQUIA","05885","YALI","1","UNIDAD"
"2013 Nov 11 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2013 Nov 11 12:00:00 AM","50","META","50330","MESETAS","1","UNIDAD"
"2013 Nov 11 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2013 Nov 11 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2013 Nov 10 12:00:00 AM","19","CAUCA","19785","SUCRE","1","UNIDAD"
"2013 Nov 09 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Nov 09 12:00:00 AM","19","CAUCA","19780","SUAREZ","1","UNIDAD"
"2013 Nov 08 12:00:00 AM","81","ARAUCA","81794","TAME","1","UNIDAD"
"2013 Nov 08 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Nov 08 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2013 Nov 08 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Nov 08 12:00:00 AM","05","ANTIOQUIA","05652","SAN FRANCISCO","1","UNIDAD"
"2013 Nov 08 12:00:00 AM","18","CAQUETA","18205","CURILLO","1","UNIDAD"
"2013 Nov 07 12:00:00 AM","76","VALLE DEL CAUCA","76100","BOLIVAR","1","UNIDAD"
"2013 Nov 07 12:00:00 AM","19","CAUCA","19392","LA SIERRA","1","UNIDAD"
"2013 Nov 07 12:00:00 AM","54","NORTE DE SANTANDER","54239","DURANIA","2","UNIDAD"
"2013 Nov 07 12:00:00 AM","19","CAUCA","19517","PAEZ","1","UNIDAD"
"2013 Nov 07 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2013 Nov 07 12:00:00 AM","19","CAUCA","19075","BALBOA","4","UNIDAD"
"2013 Nov 07 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2013 Nov 06 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2013 Nov 06 12:00:00 AM","99","VICHADA","99773","CUMARIBO","2","UNIDAD"
"2013 Nov 05 12:00:00 AM","23","CORDOBA","23466","MONTELIBANO","1","UNIDAD"
"2013 Nov 05 12:00:00 AM","81","ARAUCA","81065","ARAUQUITA","1","UNIDAD"
"2013 Nov 03 12:00:00 AM","19","CAUCA","19100","BOLIVAR","3","UNIDAD"
"2013 Nov 02 12:00:00 AM","23","CORDOBA","23855","VALENCIA","1","UNIDAD"
"2013 Nov 02 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2013 Nov 01 12:00:00 AM","19","CAUCA","19473","MORALES","1","UNIDAD"
"2013 Nov 01 12:00:00 AM","50","META","50330","MESETAS","1","UNIDAD"
"2013 Nov 01 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","2","UNIDAD"
"2013 Nov 01 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","2","UNIDAD"
"2013 Oct 31 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2013 Oct 31 12:00:00 AM","05","ANTIOQUIA","05854","VALDIVIA","2","UNIDAD"
"2013 Oct 31 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","2","UNIDAD"
"2013 Oct 31 12:00:00 AM","23","CORDOBA","23807","TIERRALTA","2","UNIDAD"
"2013 Oct 31 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","2","UNIDAD"
"2013 Oct 30 12:00:00 AM","99","VICHADA","99773","CUMARIBO","3","UNIDAD"
"2013 Oct 30 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","2","UNIDAD"
"2013 Oct 30 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","9","UNIDAD"
"2013 Oct 30 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Oct 30 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","1","UNIDAD"
"2013 Oct 30 12:00:00 AM","54","NORTE DE SANTANDER","54172","CHINACOTA","1","UNIDAD"
"2013 Oct 29 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2013 Oct 29 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2013 Oct 29 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","2","UNIDAD"
"2013 Oct 29 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","3","UNIDAD"
"2013 Oct 28 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Oct 28 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","2","UNIDAD"
"2013 Oct 28 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2013 Oct 28 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2013 Oct 28 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","1","UNIDAD"
"2013 Oct 28 12:00:00 AM","50","META","50325","MAPIRIPAN","1","UNIDAD"
"2013 Oct 27 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2013 Oct 27 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","2","UNIDAD"
"2013 Oct 27 12:00:00 AM","52","NARIÑO","52678","SAMANIEGO","1","UNIDAD"
"2013 Oct 27 12:00:00 AM","25","CUNDINAMARCA","25839","UBALA","1","UNIDAD"
"2013 Oct 26 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","1","UNIDAD"
"2013 Oct 26 12:00:00 AM","19","CAUCA","19473","MORALES","2","UNIDAD"
"2013 Oct 26 12:00:00 AM","52","NARIÑO","52540","POLICARPA","1","UNIDAD"
"2013 Oct 26 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2013 Oct 26 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2013 Oct 25 12:00:00 AM","76","VALLE DEL CAUCA","76233","DAGUA","1","UNIDAD"
"2013 Oct 25 12:00:00 AM","19","CAUCA","19137","CALDONO","1","UNIDAD"
"2013 Oct 25 12:00:00 AM","27","CHOCO","27800","UNGUIA","1","UNIDAD"
"2013 Oct 25 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2013 Oct 24 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","3","UNIDAD"
"2013 Oct 24 12:00:00 AM","19","CAUCA","19455","MIRANDA","2","UNIDAD"
"2013 Oct 23 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Oct 22 12:00:00 AM","99","VICHADA","99773","CUMARIBO","2","UNIDAD"
"2013 Oct 22 12:00:00 AM","52","NARIÑO","52560","POTOSI","1","UNIDAD"
"2013 Oct 22 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2013 Oct 21 12:00:00 AM","50","META","50450","PUERTO CONCORDIA","2","UNIDAD"
"2013 Oct 21 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2013 Oct 21 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Oct 20 12:00:00 AM","50","META","50450","PUERTO CONCORDIA","2","UNIDAD"
"2013 Oct 20 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2013 Oct 19 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2013 Oct 19 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Oct 18 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","1","UNIDAD"
"2013 Oct 18 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2013 Oct 18 12:00:00 AM","19","CAUCA","19110","BUENOS AIRES","1","UNIDAD"
"2013 Oct 17 12:00:00 AM","05","ANTIOQUIA","05480","MUTATA","2","UNIDAD"
"2013 Oct 17 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2013 Oct 17 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2013 Oct 16 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2013 Oct 16 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2013 Oct 16 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","4","UNIDAD"
"2013 Oct 16 12:00:00 AM","05","ANTIOQUIA","05480","MUTATA","2","UNIDAD"
"2013 Oct 16 12:00:00 AM","76","VALLE DEL CAUCA","76233","DAGUA","1","UNIDAD"
"2013 Oct 16 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2013 Oct 15 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","1","UNIDAD"
"2013 Oct 14 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Oct 14 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2013 Oct 14 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2013 Oct 13 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2013 Oct 12 12:00:00 AM","54","NORTE DE SANTANDER","54239","DURANIA","1","UNIDAD"
"2013 Oct 12 12:00:00 AM","23","CORDOBA","23807","TIERRALTA","1","UNIDAD"
"2013 Oct 12 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","16","UNIDAD"
"2013 Oct 12 12:00:00 AM","99","VICHADA","99773","CUMARIBO","2","UNIDAD"
"2013 Oct 12 12:00:00 AM","19","CAUCA","19364","JAMBALO","3","UNIDAD"
"2013 Oct 11 12:00:00 AM","05","ANTIOQUIA","05652","SAN FRANCISCO","1","UNIDAD"
"2013 Oct 11 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2013 Oct 10 12:00:00 AM","47","MAGDALENA","47189","CIENAGA","1","UNIDAD"
"2013 Oct 10 12:00:00 AM","27","CHOCO","27800","UNGUIA","1","UNIDAD"
"2013 Oct 10 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2013 Oct 10 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","2","UNIDAD"
"2013 Oct 09 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Oct 09 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Oct 09 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2013 Oct 09 12:00:00 AM","52","NARIÑO","52435","MALLAMA","1","UNIDAD"
"2013 Oct 09 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2013 Oct 08 12:00:00 AM","47","MAGDALENA","47980","ZONA BANANERA","1","UNIDAD"
"2013 Oct 08 12:00:00 AM","50","META","50325","MAPIRIPAN","1","UNIDAD"
"2013 Oct 08 12:00:00 AM","76","VALLE DEL CAUCA","76233","DAGUA","1","UNIDAD"
"2013 Oct 08 12:00:00 AM","47","MAGDALENA","47189","CIENAGA","1","UNIDAD"
"2013 Oct 08 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Oct 07 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2013 Oct 06 12:00:00 AM","19","CAUCA","19473","MORALES","1","UNIDAD"
"2013 Oct 06 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2013 Oct 06 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2013 Oct 06 12:00:00 AM","23","CORDOBA","23807","TIERRALTA","1","UNIDAD"
"2013 Oct 06 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Oct 05 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2013 Oct 04 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2013 Oct 04 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","1","UNIDAD"
"2013 Oct 04 12:00:00 AM","52","NARIÑO","52227","CUMBAL","1","UNIDAD"
"2013 Oct 04 12:00:00 AM","52","NARIÑO","52256","EL ROSARIO","1","UNIDAD"
"2013 Oct 04 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Oct 03 12:00:00 AM","52","NARIÑO","52256","EL ROSARIO","1","UNIDAD"
"2013 Oct 02 12:00:00 AM","23","CORDOBA","23807","TIERRALTA","1","UNIDAD"
"2013 Oct 02 12:00:00 AM","52","NARIÑO","52110","BUESACO","1","UNIDAD"
"2013 Oct 01 12:00:00 AM","19","CAUCA","19142","CALOTO","6","UNIDAD"
"2013 Oct 01 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","1","UNIDAD"
"2013 Oct 01 12:00:00 AM","76","VALLE DEL CAUCA","76233","DAGUA","1","UNIDAD"
"2013 Oct 01 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","9","UNIDAD"
"2013 Sep 30 12:00:00 AM","27","CHOCO","27006","ACANDI","1","UNIDAD"
"2013 Sep 30 12:00:00 AM","50","META","50573","PUERTO LOPEZ","1","UNIDAD"
"2013 Sep 30 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","4","UNIDAD"
"2013 Sep 30 12:00:00 AM","19","CAUCA","19780","SUAREZ","1","UNIDAD"
"2013 Sep 29 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Sep 28 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","2","UNIDAD"
"2013 Sep 28 12:00:00 AM","27","CHOCO","27006","ACANDI","1","UNIDAD"
"2013 Sep 28 12:00:00 AM","19","CAUCA","19693","SAN SEBASTIAN","1","UNIDAD"
"2013 Sep 28 12:00:00 AM","19","CAUCA","19212","CORINTO","5","UNIDAD"
"2013 Sep 28 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","2","UNIDAD"
"2013 Sep 28 12:00:00 AM","19","CAUCA","19110","BUENOS AIRES","1","UNIDAD"
"2013 Sep 28 12:00:00 AM","76","VALLE DEL CAUCA","76834","TULUA","1","UNIDAD"
"2013 Sep 28 12:00:00 AM","23","CORDOBA","23682","SAN JOSE DE URE","1","UNIDAD"
"2013 Sep 27 12:00:00 AM","19","CAUCA","19517","PAEZ","1","UNIDAD"
"2013 Sep 27 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Sep 27 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2013 Sep 26 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2013 Sep 26 12:00:00 AM","19","CAUCA","19821","TORIBIO","3","UNIDAD"
"2013 Sep 26 12:00:00 AM","05","ANTIOQUIA","05890","YOLOMBO","1","UNIDAD"
"2013 Sep 26 12:00:00 AM","19","CAUCA","19212","CORINTO","2","UNIDAD"
"2013 Sep 26 12:00:00 AM","19","CAUCA","19050","ARGELIA","4","UNIDAD"
"2013 Sep 26 12:00:00 AM","19","CAUCA","19517","PAEZ","1","UNIDAD"
"2013 Sep 26 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Sep 26 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2013 Sep 25 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2013 Sep 25 12:00:00 AM","50","META","50450","PUERTO CONCORDIA","1","UNIDAD"
"2013 Sep 25 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2013 Sep 25 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","5","UNIDAD"
"2013 Sep 25 12:00:00 AM","13","BOLIVAR","13160","CANTAGALLO","2","UNIDAD"
"2013 Sep 24 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2013 Sep 24 12:00:00 AM","25","CUNDINAMARCA","25839","UBALA","1","UNIDAD"
"2013 Sep 23 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","4","UNIDAD"
"2013 Sep 23 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","2","UNIDAD"
"2013 Sep 23 12:00:00 AM","94","GUAINIA","94001","INIRIDA","3","UNIDAD"
"2013 Sep 23 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","1","UNIDAD"
"2013 Sep 23 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2013 Sep 22 12:00:00 AM","19","CAUCA","19785","SUCRE","1","UNIDAD"
"2013 Sep 22 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Sep 22 12:00:00 AM","47","MAGDALENA","47001","SANTA MARTA","1","UNIDAD"
"2013 Sep 22 12:00:00 AM","23","CORDOBA","23807","TIERRALTA","1","UNIDAD"
"2013 Sep 21 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2013 Sep 21 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Sep 20 12:00:00 AM","05","ANTIOQUIA","05480","MUTATA","2","UNIDAD"
"2013 Sep 20 12:00:00 AM","19","CAUCA","19473","MORALES","1","UNIDAD"
"2013 Sep 20 12:00:00 AM","50","META","50325","MAPIRIPAN","1","UNIDAD"
"2013 Sep 20 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","1","UNIDAD"
"2013 Sep 20 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","1","UNIDAD"
"2013 Sep 19 12:00:00 AM","27","CHOCO","27800","UNGUIA","7","UNIDAD"
"2013 Sep 19 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2013 Sep 19 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","2","UNIDAD"
"2013 Sep 19 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2013 Sep 19 12:00:00 AM","17","CALDAS","17662","SAMANA","1","UNIDAD"
"2013 Sep 18 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2013 Sep 18 12:00:00 AM","05","ANTIOQUIA","05040","ANORI","1","UNIDAD"
"2013 Sep 18 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","4","UNIDAD"
"2013 Sep 18 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2013 Sep 17 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2013 Sep 16 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
